Año;Mes;Puerto;Subgrupo;Cód Arancelario Mercancía;Descripción Cód Arancelario Mercancía;Operación;País Origen;Puerto Origen;Pais Destino;Puerto Destino;Forma Presentación;Tipo de Navegación;Tipo de Territorio;Toneladas
2020;dic;SC_TENERIFE;Resto de mercancías;8304;CLASIFICADORES, FICHEROS, CAJA;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,81
2020;dic;SC_TENERIFE;Resto de mercancías;8305;MECANISMOS PARA ENCUADERNACION;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,29
2020;dic;SC_TENERIFE;Resto de mercancías;8305;MECANISMOS PARA ENCUADERNACION;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,35
2020;dic;SC_TENERIFE;Resto de mercancías;8305;MECANISMOS PARA ENCUADERNACION;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,32
2020;dic;SC_TENERIFE;Resto de mercancías;8308;CIERRES, MONTURAS-CIERRE, HEBI;Descargadas;ALEMANIA;HAMBURG;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;0,25
2020;dic;SC_TENERIFE;Resto de mercancías;8308;CIERRES, MONTURAS-CIERRE, HEBI;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,22
2020;dic;SC_TENERIFE;Resto de mercancías;8308;CIERRES, MONTURAS-CIERRE, HEBI;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,33
2020;dic;SC_TENERIFE;Resto de mercancías;8308;CIERRES, MONTURAS-CIERRE, HEBI;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,35
2020;dic;SC_TENERIFE;Resto de mercancías;8308;CIERRES, MONTURAS-CIERRE, HEBI;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,03
2020;dic;SC_TENERIFE;Resto de mercancías;8308;CIERRES, MONTURAS-CIERRE, HEBI;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,65
2020;dic;SC_TENERIFE;Resto de mercancías;8308;CIERRES, MONTURAS-CIERRE, HEBI;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,34
2020;dic;SC_TENERIFE;Resto de mercancías;8309;TAPONES Y TAPAS (INCLUIDOS LOS;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;3,02
2020;dic;SC_TENERIFE;Resto de mercancías;8309;TAPONES Y TAPAS (INCLUIDOS LOS;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Resto de mercancías;8309;TAPONES Y TAPAS (INCLUIDOS LOS;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;10
2020;dic;SC_TENERIFE;Resto de mercancías;8309;TAPONES Y TAPAS (INCLUIDOS LOS;Descargadas;ITALIA;NAPOLI;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;5,96
2020;dic;SC_TENERIFE;Resto de mercancías;8310;PLACAS INDICADORAS, PLACAS ROT;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;LA LUZ Y LAS PALMAS;Mercancía General;Cabotaje Las Palmas;Canarias;0,3
2020;dic;SC_TENERIFE;Resto de mercancías;8310;PLACAS INDICADORAS, PLACAS ROT;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,68
2020;dic;SC_TENERIFE;Resto de mercancías;8310;PLACAS INDICADORAS, PLACAS ROT;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,04
2020;dic;SC_TENERIFE;Resto de mercancías;8310;PLACAS INDICADORAS, PLACAS ROT;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;13,49
2020;dic;SC_TENERIFE;Resto de mercancías;8523;SOPORTES PREPARADOS PARA GRABA;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;LA LUZ Y LAS PALMAS;Mercancía General;Cabotaje Las Palmas;Canarias;0,4
2020;dic;SC_TENERIFE;Resto de mercancías;8523;SOPORTES PREPARADOS PARA GRABA;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Resto de mercancías;8523;SOPORTES PREPARADOS PARA GRABA;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,58
2020;dic;SC_TENERIFE;Resto de mercancías;8523;SOPORTES PREPARADOS PARA GRABA;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,11
2020;dic;SC_TENERIFE;Resto de mercancías;8523;SOPORTES PREPARADOS PARA GRABA;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,89
2020;dic;SC_TENERIFE;Resto de mercancías;8523;SOPORTES PREPARADOS PARA GRABA;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,03
2020;dic;SC_TENERIFE;Resto de mercancías;8712;BICICLETAS Y DEMAS CICLOS (INC;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;CADIZ;Mercancía General;Cabotaje Nacional;Nacional;0,06
2020;dic;SC_TENERIFE;Resto de mercancías;8712;BICICLETAS Y DEMAS CICLOS (INC;Descargadas;ALEMANIA;HAMBURG;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;0,1
2020;dic;SC_TENERIFE;Resto de mercancías;8712;BICICLETAS Y DEMAS CICLOS (INC;Descargadas;BELGICA;ANTWERPEN;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;1,18
2020;dic;SC_TENERIFE;Resto de mercancías;8712;BICICLETAS Y DEMAS CICLOS (INC;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;2,9
2020;dic;SC_TENERIFE;Resto de mercancías;8712;BICICLETAS Y DEMAS CICLOS (INC;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,08
2020;dic;SC_TENERIFE;Resto de mercancías;8712;BICICLETAS Y DEMAS CICLOS (INC;Descargadas;ESPAÑA;BILBAO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,27
2020;dic;SC_TENERIFE;Resto de mercancías;8712;BICICLETAS Y DEMAS CICLOS (INC;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,44
2020;dic;SC_TENERIFE;Resto de mercancías;8712;BICICLETAS Y DEMAS CICLOS (INC;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;3,09
2020;dic;SC_TENERIFE;Resto de mercancías;8712;BICICLETAS Y DEMAS CICLOS (INC;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;2,65
2020;dic;SC_TENERIFE;Resto de mercancías;8712;BICICLETAS Y DEMAS CICLOS (INC;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,69
2020;dic;SC_TENERIFE;Resto de mercancías;8712;BICICLETAS Y DEMAS CICLOS (INC;Descargadas;ITALIA;LIVORNO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;2,14
2020;dic;SC_TENERIFE;Resto de mercancías;8712;BICICLETAS Y DEMAS CICLOS (INC;Tránsito;ESPAÑA;ALICANTE;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;0,07
2020;dic;SC_TENERIFE;Resto de mercancías;8713;SILLONES DE RUEDAS Y DEMAS VEH;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,09
2020;dic;SC_TENERIFE;Resto de mercancías;8713;SILLONES DE RUEDAS Y DEMAS VEH;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;2
2020;dic;SC_TENERIFE;Resto de mercancías;8713;SILLONES DE RUEDAS Y DEMAS VEH;Descargadas;ESPAÑA;BILBAO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,49
2020;dic;SC_TENERIFE;Resto de mercancías;8713;SILLONES DE RUEDAS Y DEMAS VEH;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,24
2020;dic;SC_TENERIFE;Resto de mercancías;8713;SILLONES DE RUEDAS Y DEMAS VEH;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,06
2020;dic;SC_TENERIFE;Resto de mercancías;8713;SILLONES DE RUEDAS Y DEMAS VEH;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;5,09
2020;dic;SC_TENERIFE;Resto de mercancías;8714;PARTES Y ACCESORIOS DE LOS VEH;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;CADIZ;Mercancía General;Cabotaje Nacional;Nacional;1,04
2020;dic;SC_TENERIFE;Resto de mercancías;8714;PARTES Y ACCESORIOS DE LOS VEH;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;3,87
2020;dic;SC_TENERIFE;Resto de mercancías;8714;PARTES Y ACCESORIOS DE LOS VEH;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;12,3
2020;dic;SC_TENERIFE;Resto de mercancías;8714;PARTES Y ACCESORIOS DE LOS VEH;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;4
2020;dic;SC_TENERIFE;Resto de mercancías;8714;PARTES Y ACCESORIOS DE LOS VEH;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;2,55
2020;dic;SC_TENERIFE;Resto de mercancías;8714;PARTES Y ACCESORIOS DE LOS VEH;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,34
2020;dic;SC_TENERIFE;Resto de mercancías;8714;PARTES Y ACCESORIOS DE LOS VEH;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;2,2
2020;dic;SC_TENERIFE;Resto de mercancías;8714;PARTES Y ACCESORIOS DE LOS VEH;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,8
2020;dic;SC_TENERIFE;Resto de mercancías;8714;PARTES Y ACCESORIOS DE LOS VEH;Descargadas;REINO UNIDO;TILBURY/LONDON;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;2,53
2020;dic;SC_TENERIFE;Resto de mercancías;8714;PARTES Y ACCESORIOS DE LOS VEH;Tránsito;ESPAÑA;ALICANTE;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;0,11
2020;dic;SC_TENERIFE;Resto de mercancías;8714;PARTES Y ACCESORIOS DE LOS VEH;Tránsito;ESPAÑA;BARCELONA;ESPAÑA;ARRECIFE DE LANZAROTE;Mercancía General;Cabotaje Nacional;Nacional;0,17
2020;dic;SC_TENERIFE;Resto de mercancías;8714;PARTES Y ACCESORIOS DE LOS VEH;Tránsito;ESPAÑA;BARCELONA;ESPAÑA;PUERTO DEL ROSARIO (FUERTEVENTURA);Mercancía General;Cabotaje Nacional;Nacional;0,29
2020;dic;SC_TENERIFE;Resto de mercancías;8715;COCHES, SILLAS Y VEHICULOS SIM;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;3,14
2020;dic;SC_TENERIFE;Resto de mercancías;8715;COCHES, SILLAS Y VEHICULOS SIM;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,05
2020;dic;SC_TENERIFE;Resto de mercancías;8715;COCHES, SILLAS Y VEHICULOS SIM;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,1
2020;dic;SC_TENERIFE;Resto de mercancías;8715;COCHES, SILLAS Y VEHICULOS SIM;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1
2020;dic;SC_TENERIFE;Resto de mercancías;8715;COCHES, SILLAS Y VEHICULOS SIM;Descargadas;ESPAÑA;VILLAGARCIA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,07
2020;dic;SC_TENERIFE;Resto de mercancías;8803;PARTES DE LOS APARATOS DE LAS;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Resto de mercancías;9001;FIBRAS OPTICAS Y HACES DE FIBR;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,89
2020;dic;SC_TENERIFE;Resto de mercancías;9001;FIBRAS OPTICAS Y HACES DE FIBR;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,12
2020;dic;SC_TENERIFE;Resto de mercancías;9001;FIBRAS OPTICAS Y HACES DE FIBR;Tránsito;PAISES BAJOS;ROTTERDAM;MARRUECOS;CASABLANCA;Mercancía General;Exterior Resto;Resto TMCD;0,27
2020;dic;SC_TENERIFE;Resto de mercancías;9002;LENTES, PRISMAS, ESPEJOS Y DEM;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Resto de mercancías;9002;LENTES, PRISMAS, ESPEJOS Y DEM;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,02
2020;dic;SC_TENERIFE;Resto de mercancías;9002;LENTES, PRISMAS, ESPEJOS Y DEM;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Resto de mercancías;9003;MONTURAS (ARMAZONES) DE GAFAS;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Resto de mercancías;9003;MONTURAS (ARMAZONES) DE GAFAS;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Resto de mercancías;9003;MONTURAS (ARMAZONES) DE GAFAS;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,39
2020;dic;SC_TENERIFE;Resto de mercancías;9004;GAFAS (ANTEOJOS) CORRECTORAS,;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;CADIZ;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Resto de mercancías;9004;GAFAS (ANTEOJOS) CORRECTORAS,;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,16
2020;dic;SC_TENERIFE;Resto de mercancías;9004;GAFAS (ANTEOJOS) CORRECTORAS,;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,33
2020;dic;SC_TENERIFE;Resto de mercancías;9004;GAFAS (ANTEOJOS) CORRECTORAS,;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;2,88
2020;dic;SC_TENERIFE;Resto de mercancías;9004;GAFAS (ANTEOJOS) CORRECTORAS,;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,33
2020;dic;SC_TENERIFE;Resto de mercancías;9004;GAFAS (ANTEOJOS) CORRECTORAS,;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Resto de mercancías;9004;GAFAS (ANTEOJOS) CORRECTORAS,;Descargadas;PAISES BAJOS;ROTTERDAM;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;0,19
2020;dic;SC_TENERIFE;Resto de mercancías;9005;GEMELOS Y PRISMATICOS, ANTEOJO;Descargadas;ALEMANIA;HAMBURG;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;0,38
2020;dic;SC_TENERIFE;Resto de mercancías;9005;GEMELOS Y PRISMATICOS, ANTEOJO;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,06
2020;dic;SC_TENERIFE;Resto de mercancías;9005;GEMELOS Y PRISMATICOS, ANTEOJO;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,32
2020;dic;SC_TENERIFE;Resto de mercancías;9005;GEMELOS Y PRISMATICOS, ANTEOJO;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,03
2020;dic;SC_TENERIFE;Resto de mercancías;9021;ARTICULOS Y APARATOS DE ORTOPE;Cargadas;ESPAÑA;Santa Cruz de Tenerife;ESPAÑA;CADIZ;Mercancía General;Cabotaje Nacional;Nacional;0,09
2020;dic;SC_TENERIFE;Resto de mercancías;9021;ARTICULOS Y APARATOS DE ORTOPE;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;1,18
2020;dic;SC_TENERIFE;Resto de mercancías;9021;ARTICULOS Y APARATOS DE ORTOPE;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;4,4
2020;dic;SC_TENERIFE;Resto de mercancías;9021;ARTICULOS Y APARATOS DE ORTOPE;Descargadas;ESPAÑA;BILBAO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,6
2020;dic;SC_TENERIFE;Resto de mercancías;9021;ARTICULOS Y APARATOS DE ORTOPE;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;2,85
2020;dic;SC_TENERIFE;Resto de mercancías;9021;ARTICULOS Y APARATOS DE ORTOPE;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,31
2020;dic;SC_TENERIFE;Resto de mercancías;9021;ARTICULOS Y APARATOS DE ORTOPE;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,19
2020;dic;SC_TENERIFE;Resto de mercancías;9021;ARTICULOS Y APARATOS DE ORTOPE;Descargadas;ESPAÑA;Valencia;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,51
2020;dic;SC_TENERIFE;Resto de mercancías;9021;ARTICULOS Y APARATOS DE ORTOPE;Descargadas;ESPAÑA;VILLAGARCIA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,02
2020;dic;SC_TENERIFE;Resto de mercancías;9101;RELOJES DE PULSERA, DE BOLSILL;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,13
2020;dic;SC_TENERIFE;Resto de mercancías;9101;RELOJES DE PULSERA, DE BOLSILL;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,01
2020;dic;SC_TENERIFE;Resto de mercancías;9101;RELOJES DE PULSERA, DE BOLSILL;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,03
2020;dic;SC_TENERIFE;Resto de mercancías;9102;RELOJES DE PULSERA, DE BOLSILL;Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,08
2020;dic;SC_TENERIFE;Resto de mercancías;9102;RELOJES DE PULSERA, DE BOLSILL;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,44
2020;dic;SC_TENERIFE;Resto de mercancías;9102;RELOJES DE PULSERA, DE BOLSILL;Descargadas;ESPAÑA;HUELVA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,02
2020;dic;SC_TENERIFE;Resto de mercancías;9102;RELOJES DE PULSERA, DE BOLSILL;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Resto de mercancías;9103;DESPERTADORES Y DEMAS RELOJES;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,18
2020;dic;SC_TENERIFE;Resto de mercancías;9103;DESPERTADORES Y DEMAS RELOJES;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,3
2020;dic;SC_TENERIFE;Resto de mercancías;9113;PULSERAS PARA RELOJES Y SUS PA;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0
2020;dic;SC_TENERIFE;Resto de mercancías;9114;LAS DEMAS PARTES DE RELOJERIA;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,44
2020;dic;SC_TENERIFE;Resto de mercancías;9114;LAS DEMAS PARTES DE RELOJERIA;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,03
2020;dic;SC_TENERIFE;Resto de mercancías;9201;"PIANOS, INCLUSO AUTOMATICOS; C";Descargadas;ESPAÑA;ALICANTE;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,5
2020;dic;SC_TENERIFE;Resto de mercancías;9201;"PIANOS, INCLUSO AUTOMATICOS; C";Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,35
2020;dic;SC_TENERIFE;Resto de mercancías;9201;"PIANOS, INCLUSO AUTOMATICOS; C";Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,24
2020;dic;SC_TENERIFE;Resto de mercancías;9201;"PIANOS, INCLUSO AUTOMATICOS; C";Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,04
2020;dic;SC_TENERIFE;Resto de mercancías;9201;"PIANOS, INCLUSO AUTOMATICOS; C";Descargadas;REINO UNIDO;TILBURY/LONDON;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Exterior Comunitario;Unión Europea;0,49
2020;dic;SC_TENERIFE;Resto de mercancías;9202;LOS DEMAS INSTRUMENTOS MUSICAL;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,09
2020;dic;SC_TENERIFE;Resto de mercancías;9202;LOS DEMAS INSTRUMENTOS MUSICAL;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,55
2020;dic;SC_TENERIFE;Resto de mercancías;9202;LOS DEMAS INSTRUMENTOS MUSICAL;Descargadas;ESPAÑA;SAGUNTO;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,67
2020;dic;SC_TENERIFE;Resto de mercancías;9202;LOS DEMAS INSTRUMENTOS MUSICAL;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,03
2020;dic;SC_TENERIFE;Resto de mercancías;9205;Instrumentos musicales de viento (por ejemplo: órg;Descargadas;ESPAÑA;BARCELONA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,35
2020;dic;SC_TENERIFE;Resto de mercancías;9205;Instrumentos musicales de viento (por ejemplo: órg;Descargadas;ESPAÑA;CADIZ;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,6
2020;dic;SC_TENERIFE;Resto de mercancías;9205;Instrumentos musicales de viento (por ejemplo: órg;Descargadas;ESPAÑA;SEVILLA;ESPAÑA;Santa Cruz de Tenerife;Mercancía General;Cabotaje Nacional;Nacional;0,03
